"id","player_id","matches_played","total_wins","total_loss","mm_points","assist","death","hs","kills","is_mm","created_at","updated_at"
250,152553,2,2,0,6,7,15,15,19,0,"2020-02-01 21:22:03.0","2020-02-01 21:22:03.0"
251,579335,1,1,0,3,2,16,10,11,0,"2020-02-01 21:27:02.0","2020-02-01 21:27:02.0"
252,378038,1,0,1,-1,4,23,2,10,0,"2020-02-01 21:28:02.0","2020-02-01 21:28:02.0"
253,890330,1,0,1,-1,2,24,8,15,0,"2020-02-01 21:30:01.0","2020-02-01 21:30:01.0"
254,1260724,3,1,2,1,7,45,19,31,0,"2020-02-01 21:30:01.0","2020-02-01 21:30:01.0"
255,915247,1,0,1,-1,1,19,3,7,0,"2020-02-01 21:35:32.0","2020-02-01 21:35:32.0"
256,539803,2,2,0,6,14,38,18,28,0,"2020-02-01 21:43:01.0","2020-02-01 21:43:01.0"
257,727885,1,1,0,3,4,10,1,4,0,"2020-02-01 21:45:01.0","2020-02-01 21:45:01.0"
258,1075249,1,1,0,3,4,13,11,18,0,"2020-02-01 21:45:01.0","2020-02-01 21:45:01.0"
259,580242,2,1,1,2,11,40,16,25,0,"2020-02-01 21:49:31.0","2020-02-01 21:49:31.0"
260,424308,1,0,1,-1,3,6,2,4,0,"2020-02-01 21:50:02.0","2020-02-01 21:50:02.0"
261,676420,2,0,2,-2,7,31,7,11,0,"2020-02-01 21:50:02.0","2020-02-01 21:50:02.0"
262,807724,1,0,1,-1,9,19,6,10,0,"2020-02-01 21:50:02.0","2020-02-01 21:50:02.0"
263,1159765,1,0,1,-1,3,6,2,4,0,"2020-02-01 21:50:02.0","2020-02-01 21:50:02.0"
264,28668,1,1,0,3,0,1,1,2,0,"2020-02-01 21:57:02.0","2020-02-01 21:57:02.0"
265,846106,1,1,0,3,5,15,6,10,0,"2020-02-01 22:03:01.0","2020-02-01 22:03:01.0"
266,397930,1,0,1,-1,5,21,6,8,0,"2020-02-01 22:03:31.0","2020-02-01 22:03:31.0"
267,1025279,1,1,0,3,4,17,10,12,0,"2020-02-01 22:03:31.0","2020-02-01 22:03:31.0"
268,316678,1,1,0,3,3,9,3,3,0,"2020-02-01 22:06:32.0","2020-02-01 22:06:32.0"
269,648890,1,1,0,3,1,10,7,9,0,"2020-02-01 22:06:32.0","2020-02-01 22:06:32.0"
270,49654,1,1,0,3,5,14,4,9,0,"2020-02-01 22:14:32.0","2020-02-01 22:14:32.0"
271,782702,2,1,1,2,10,39,31,36,0,"2020-02-01 22:15:31.0","2020-02-01 22:15:31.0"
272,13256,1,0,1,-1,5,21,7,9,0,"2020-02-01 22:18:02.0","2020-02-01 22:18:02.0"
273,829005,5,1,4,-1,25,103,34,61,0,"2020-02-01 22:19:31.0","2020-02-01 22:19:31.0"
274,1098190,1,0,1,-1,2,14,1,6,0,"2020-02-01 22:25:03.0","2020-02-01 22:25:03.0"
275,1235726,2,0,2,-2,4,22,0,9,0,"2020-02-01 22:25:03.0","2020-02-01 22:25:03.0"
276,1271999,3,0,3,-4,8,59,4,18,0,"2020-02-01 22:25:03.0","2020-02-01 22:25:03.0"
277,70310,1,1,0,3,11,32,17,22,0,"2020-02-01 22:27:01.0","2020-02-01 22:27:01.0"
278,433449,7,2,5,1,25,162,31,87,0,"2020-02-01 22:27:01.0","2020-02-01 22:27:01.0"
279,466327,2,1,1,2,1,29,10,17,0,"2020-02-01 22:28:02.0","2020-02-01 22:28:02.0"
280,582135,1,0,1,-1,5,19,5,7,0,"2020-02-01 22:28:02.0","2020-02-01 22:28:02.0"
281,1067102,3,1,2,1,17,62,21,44,0,"2020-02-01 22:28:02.0","2020-02-01 22:28:02.0"
282,998138,1,1,0,3,5,20,7,13,0,"2020-02-01 22:37:32.0","2020-02-01 22:37:32.0"
283,713751,2,1,1,2,7,41,10,21,0,"2020-02-01 22:37:33.0","2020-02-01 22:37:33.0"
284,499225,2,1,1,2,7,39,21,33,0,"2020-02-01 22:39:01.0","2020-02-01 22:39:01.0"
285,1082162,1,1,0,3,4,17,9,15,0,"2020-02-01 22:43:02.0","2020-02-01 22:43:02.0"
286,864628,1,1,0,3,2,17,7,15,0,"2020-02-01 22:49:31.0","2020-02-01 22:49:31.0"
287,1139034,1,1,0,3,2,15,8,14,0,"2020-02-01 22:49:31.0","2020-02-01 22:49:31.0"
288,1157094,1,0,1,-1,0,6,0,1,0,"2020-02-01 22:49:31.0","2020-02-01 22:49:31.0"
289,367873,2,1,1,2,8,42,14,34,0,"2020-02-01 22:50:01.0","2020-02-01 22:50:01.0"
290,160646,1,0,1,-1,4,20,3,7,0,"2020-02-01 22:54:03.0","2020-02-01 22:54:03.0"
291,234051,3,2,1,5,18,58,28,38,0,"2020-02-01 22:54:32.0","2020-02-01 22:54:32.0"
292,1018519,1,1,0,3,5,18,10,15,0,"2020-02-01 22:54:32.0","2020-02-01 22:54:32.0"
293,490565,1,0,1,-1,5,23,9,10,0,"2020-02-01 22:55:31.0","2020-02-01 22:55:31.0"
294,1028796,1,1,0,3,1,10,3,7,0,"2020-02-01 22:56:01.0","2020-02-01 22:56:01.0"
295,144316,1,1,0,2,7,27,18,23,0,"2020-02-01 22:58:31.0","2020-02-01 22:58:31.0"
296,1254369,1,1,0,3,3,7,3,8,0,"2020-02-01 23:00:02.0","2020-02-01 23:00:02.0"
297,569816,1,1,0,3,6,21,3,19,0,"2020-02-01 23:00:32.0","2020-02-01 23:00:32.0"
298,623009,1,1,0,3,2,17,21,18,0,"2020-02-01 23:01:01.0","2020-02-01 23:01:01.0"
299,651500,1,0,1,-1,7,24,10,13,0,"2020-02-01 23:01:01.0","2020-02-01 23:01:01.0"
300,599001,1,1,0,3,4,19,11,17,0,"2020-02-01 23:07:31.0","2020-02-01 23:07:31.0"
301,798315,2,2,0,6,7,34,28,31,0,"2020-02-01 23:07:31.0","2020-02-01 23:07:31.0"
302,885883,1,0,1,-1,3,12,3,5,0,"2020-02-01 23:09:01.0","2020-02-01 23:09:01.0"
303,409492,1,1,0,3,3,18,5,18,0,"2020-02-01 23:14:31.0","2020-02-01 23:14:31.0"
304,616440,1,1,0,3,5,21,6,10,0,"2020-02-01 23:14:31.0","2020-02-01 23:14:31.0"
305,247181,1,0,1,-2,0,6,0,0,0,"2020-02-01 23:15:32.0","2020-02-01 23:15:32.0"
306,1088324,3,2,1,5,18,50,38,48,0,"2020-02-01 23:18:32.0","2020-02-01 23:18:32.0"
307,163989,1,1,0,3,4,12,6,12,0,"2020-02-01 23:21:03.0","2020-02-01 23:21:03.0"
308,1271046,1,0,1,-1,1,13,5,8,0,"2020-02-01 23:23:01.0","2020-02-01 23:23:01.0"
309,485676,1,1,0,3,3,11,7,10,0,"2020-02-01 23:26:32.0","2020-02-01 23:26:32.0"
310,267771,4,3,1,7,12,79,31,62,0,"2020-02-01 23:30:32.0","2020-02-01 23:30:32.0"
311,775285,3,1,2,1,9,66,15,45,0,"2020-02-01 23:32:02.0","2020-02-01 23:32:02.0"
312,56521,3,3,0,9,7,45,20,36,0,"2020-02-01 23:32:32.0","2020-02-01 23:32:32.0"
313,1166067,1,0,1,-1,1,6,1,3,0,"2020-02-01 23:32:32.0","2020-02-01 23:32:32.0"
314,431756,1,1,0,3,5,13,6,10,0,"2020-02-01 23:34:31.0","2020-02-01 23:34:31.0"
315,724696,1,0,1,-1,9,17,10,10,0,"2020-02-01 23:36:02.0","2020-02-01 23:36:02.0"
316,127270,1,0,1,-1,2,19,1,4,0,"2020-02-01 23:37:31.0","2020-02-01 23:37:31.0"
317,237086,1,0,1,-1,0,0,0,1,0,"2020-02-01 23:38:31.0","2020-02-01 23:38:31.0"
318,978185,1,0,1,-1,4,29,5,16,0,"2020-02-01 23:38:31.0","2020-02-01 23:38:31.0"
319,592207,3,1,2,1,10,57,28,45,0,"2020-02-01 23:41:31.0","2020-02-01 23:41:31.0"
320,434157,1,1,0,3,4,20,9,12,0,"2020-02-01 23:43:32.0","2020-02-01 23:43:32.0"
321,1201976,1,0,1,-1,3,18,0,4,0,"2020-02-01 23:43:33.0","2020-02-01 23:43:33.0"
322,621697,1,0,1,-1,8,19,9,14,0,"2020-02-01 23:44:03.0","2020-02-01 23:44:03.0"
323,190057,2,0,2,-2,10,37,6,13,0,"2020-02-01 23:46:02.0","2020-02-01 23:46:02.0"
324,377972,1,1,0,3,5,10,26,18,0,"2020-02-01 23:48:03.0","2020-02-01 23:48:03.0"
325,282885,2,2,0,6,14,30,23,42,0,"2020-02-01 23:51:02.0","2020-02-01 23:51:02.0"
326,232314,3,2,1,3,4,22,21,25,0,"2020-02-01 23:52:32.0","2020-02-01 23:52:32.0"
327,887446,4,3,1,8,16,67,44,61,0,"2020-02-01 23:55:02.0","2020-02-01 23:55:02.0"
328,1102653,1,0,1,-1,2,21,5,7,0,"2020-02-01 23:58:02.0","2020-02-01 23:58:02.0"
329,80811,2,1,1,2,17,49,17,32,0,"2020-02-02 00:04:01.0","2020-02-02 00:04:01.0"
330,71524,1,0,1,-1,0,17,6,12,0,"2020-02-02 00:16:31.0","2020-02-02 00:16:31.0"
331,973592,2,0,2,-2,6,47,24,28,0,"2020-02-02 00:21:31.0","2020-02-02 00:21:31.0"
332,674905,1,0,1,-1,3,20,8,16,0,"2020-02-02 00:21:32.0","2020-02-02 00:21:32.0"
333,413142,1,0,1,-1,8,19,3,13,0,"2020-02-02 00:22:02.0","2020-02-02 00:22:02.0"
334,325007,3,1,2,1,8,49,19,38,0,"2020-02-02 00:23:01.0","2020-02-02 00:23:01.0"
335,416540,1,0,1,-1,2,22,1,6,0,"2020-02-02 00:28:02.0","2020-02-02 00:28:02.0"
336,1187989,1,0,1,-1,2,21,12,15,0,"2020-02-02 00:28:02.0","2020-02-02 00:28:02.0"
337,292418,1,0,1,-1,1,19,9,10,0,"2020-02-02 00:32:32.0","2020-02-02 00:32:32.0"
338,784001,2,0,2,-2,7,49,12,39,0,"2020-02-02 00:34:01.0","2020-02-02 00:34:01.0"
339,572289,1,1,0,3,6,23,11,20,0,"2020-02-02 00:34:31.0","2020-02-02 00:34:31.0"
340,772785,3,2,1,5,10,54,20,53,0,"2020-02-02 00:36:02.0","2020-02-02 00:36:02.0"
341,113888,1,1,0,3,0,12,3,6,0,"2020-02-02 00:45:01.0","2020-02-02 00:45:01.0"
342,745517,2,1,1,2,7,21,4,17,0,"2020-02-02 00:45:01.0","2020-02-02 00:45:01.0"
343,1057440,1,0,1,-1,7,23,8,14,0,"2020-02-02 00:45:01.0","2020-02-02 00:45:01.0"
344,922804,1,0,1,-1,3,20,7,10,0,"2020-02-02 00:45:31.0","2020-02-02 00:45:31.0"
345,997130,1,0,1,-1,2,23,6,10,0,"2020-02-02 00:48:02.0","2020-02-02 00:48:02.0"
346,289482,1,0,1,-1,1,11,0,4,0,"2020-02-02 00:51:02.0","2020-02-02 00:51:02.0"
347,53587,3,1,2,1,16,61,22,41,0,"2020-02-02 00:51:32.0","2020-02-02 00:51:32.0"
348,68922,1,0,1,-1,1,22,6,9,0,"2020-02-02 00:53:32.0","2020-02-02 00:53:32.0"
349,623343,1,0,1,-1,2,17,8,10,0,"2020-02-02 00:58:32.0","2020-02-02 00:58:32.0"
350,453333,1,0,1,-1,15,35,12,25,0,"2020-02-02 01:01:31.0","2020-02-02 01:01:31.0"
351,1215964,1,1,0,3,11,19,3,10,0,"2020-02-02 01:01:32.0","2020-02-02 01:01:32.0"
352,119140,2,1,1,2,7,47,19,37,0,"2020-02-02 01:16:01.0","2020-02-02 01:16:01.0"
353,111219,2,1,1,2,8,40,11,22,0,"2020-02-02 01:17:02.0","2020-02-02 01:17:02.0"
354,745664,2,0,2,-4,1,17,5,11,0,"2020-02-02 01:19:01.0","2020-02-02 01:19:01.0"
355,466893,4,2,2,4,9,61,23,46,0,"2020-02-02 01:27:02.0","2020-02-02 01:27:02.0"
356,57774,1,1,0,3,5,3,7,12,0,"2020-02-02 01:30:02.0","2020-02-02 01:30:02.0"
357,282831,1,0,1,-1,1,17,7,6,0,"2020-02-02 01:30:02.0","2020-02-02 01:30:02.0"
358,701358,1,0,1,-1,1,18,6,7,0,"2020-02-02 01:30:02.0","2020-02-02 01:30:02.0"
359,82906,1,0,1,-1,0,19,6,12,0,"2020-02-02 01:31:01.0","2020-02-02 01:31:01.0"
360,271080,2,2,0,6,9,41,11,28,0,"2020-02-02 01:31:01.0","2020-02-02 01:31:01.0"
361,318929,1,0,1,-1,2,18,9,8,0,"2020-02-02 01:34:03.0","2020-02-02 01:34:03.0"
362,852070,2,2,0,6,5,22,18,25,0,"2020-02-02 01:34:03.0","2020-02-02 01:34:03.0"
363,135474,1,1,0,3,6,26,6,21,0,"2020-02-02 01:34:31.0","2020-02-02 01:34:31.0"
364,270424,1,0,1,-1,9,25,16,17,0,"2020-02-02 01:34:31.0","2020-02-02 01:34:31.0"
365,965986,3,2,1,5,11,43,13,24,0,"2020-02-02 01:41:31.0","2020-02-02 01:41:31.0"
366,398592,2,2,0,6,7,20,15,31,0,"2020-02-02 01:42:31.0","2020-02-02 01:42:31.0"
367,672404,1,1,0,3,4,17,15,17,0,"2020-02-02 01:43:02.0","2020-02-02 01:43:02.0"
368,874039,2,2,0,6,10,24,18,36,0,"2020-02-02 01:43:02.0","2020-02-02 01:43:02.0"
369,768933,1,1,0,3,1,15,13,17,0,"2020-02-02 01:46:01.0","2020-02-02 01:46:01.0"
370,357198,1,0,1,-1,9,25,6,11,0,"2020-02-02 01:51:01.0","2020-02-02 01:51:01.0"
371,1125816,7,3,4,5,24,162,64,103,0,"2020-02-02 01:51:01.0","2020-02-02 01:51:01.0"
372,917810,1,0,1,-1,5,20,5,10,0,"2020-02-02 01:52:02.0","2020-02-02 01:52:02.0"
373,125250,3,0,3,-3,13,64,18,32,0,"2020-02-02 02:03:02.0","2020-02-02 02:03:02.0"
374,347083,3,2,1,5,9,51,23,38,0,"2020-02-02 02:03:02.0","2020-02-02 02:03:02.0"
375,161747,1,0,1,-1,3,20,6,12,0,"2020-02-02 02:03:32.0","2020-02-02 02:03:32.0"
376,966658,1,0,1,-1,3,19,8,14,0,"2020-02-02 02:12:32.0","2020-02-02 02:12:32.0"
377,416659,1,1,0,3,4,19,5,12,0,"2020-02-02 02:24:02.0","2020-02-02 02:24:02.0"
378,2043,1,0,1,-1,3,24,11,12,0,"2020-02-02 02:25:01.0","2020-02-02 02:25:01.0"
379,795848,1,0,1,-1,2,11,3,5,0,"2020-02-02 02:40:32.0","2020-02-02 02:40:32.0"
380,31612,1,0,1,-1,7,21,9,10,0,"2020-02-02 02:41:01.0","2020-02-02 02:41:01.0"
381,162057,4,2,2,4,17,80,41,49,0,"2020-02-02 02:50:32.0","2020-02-02 02:50:32.0"
382,18768,2,1,1,2,11,36,18,27,0,"2020-02-02 02:55:31.0","2020-02-02 02:55:31.0"
383,1004905,1,0,1,-1,3,22,9,10,0,"2020-02-02 02:56:31.0","2020-02-02 02:56:31.0"
384,81987,1,0,1,-1,2,19,7,15,0,"2020-02-02 03:08:31.0","2020-02-02 03:08:31.0"
385,38933,2,2,0,6,9,42,14,21,0,"2020-02-02 03:12:32.0","2020-02-02 03:12:32.0"
386,452424,1,0,1,-1,1,7,7,6,0,"2020-02-02 03:16:31.0","2020-02-02 03:16:31.0"
387,11022,1,0,1,-1,1,22,10,13,0,"2020-02-02 03:23:31.0","2020-02-02 03:23:31.0"
388,924494,1,1,0,3,9,18,3,11,0,"2020-02-02 03:25:01.0","2020-02-02 03:25:01.0"
389,528293,1,0,1,-1,7,29,16,26,0,"2020-02-02 03:32:02.0","2020-02-02 03:32:02.0"
390,815401,2,0,2,-2,9,58,10,26,0,"2020-02-02 03:32:02.0","2020-02-02 03:32:02.0"
391,1173514,4,0,4,-5,9,58,11,32,0,"2020-02-02 03:32:02.0","2020-02-02 03:32:02.0"
392,1205757,1,1,0,3,4,31,11,23,0,"2020-02-02 03:32:02.0","2020-02-02 03:32:02.0"
393,1271588,3,0,3,-4,9,38,6,24,0,"2020-02-02 03:32:02.0","2020-02-02 03:32:02.0"
394,140255,2,0,2,-3,8,39,15,25,0,"2020-02-02 03:34:01.0","2020-02-02 03:34:01.0"
395,11503,2,1,1,2,6,44,13,26,0,"2020-02-02 03:42:31.0","2020-02-02 03:42:31.0"
396,264971,1,0,1,-1,8,28,5,9,0,"2020-02-02 03:58:02.0","2020-02-02 03:58:02.0"
397,852375,3,1,2,1,11,54,15,27,0,"2020-02-02 03:59:31.0","2020-02-02 03:59:31.0"
398,880380,2,2,0,6,9,29,26,31,0,"2020-02-02 03:59:31.0","2020-02-02 03:59:31.0"
399,223670,4,2,2,4,23,87,34,49,0,"2020-02-02 04:26:01.0","2020-02-02 04:26:01.0"
400,38052,3,2,1,5,15,74,26,44,0,"2020-02-02 04:37:01.0","2020-02-02 04:37:01.0"
401,17498,1,1,0,3,4,21,6,9,0,"2020-02-02 04:53:31.0","2020-02-02 04:53:31.0"
402,473689,1,0,1,-1,4,18,8,8,0,"2020-02-02 05:17:01.0","2020-02-02 05:17:01.0"
403,30954,2,1,1,2,11,41,18,32,0,"2020-02-02 07:08:02.0","2020-02-02 07:08:02.0"
404,194515,3,2,1,5,16,67,25,38,0,"2020-02-02 07:08:02.0","2020-02-02 07:08:02.0"
405,28095,3,2,1,5,14,57,20,37,0,"2020-02-02 10:05:31.0","2020-02-02 10:05:31.0"
406,45158,5,3,2,7,15,101,46,66,0,"2020-02-02 10:05:31.0","2020-02-02 10:05:31.0"
407,936889,5,4,1,11,23,94,50,75,0,"2020-02-02 10:38:01.0","2020-02-02 10:38:01.0"
408,994406,1,0,1,-1,4,15,2,8,0,"2020-02-02 10:38:01.0","2020-02-02 10:38:01.0"
409,45134,1,0,1,-1,5,17,5,13,0,"2020-02-02 11:09:32.0","2020-02-02 11:09:32.0"
410,714079,1,0,1,-1,4,20,5,9,0,"2020-02-02 11:17:31.0","2020-02-02 11:17:31.0"
411,917941,1,0,1,-1,2,15,5,6,0,"2020-02-02 11:17:31.0","2020-02-02 11:17:31.0"
412,64779,2,0,2,-2,8,51,21,27,0,"2020-02-02 11:21:31.0","2020-02-02 11:21:31.0"
413,731080,2,1,1,2,9,40,16,24,0,"2020-02-02 11:21:31.0","2020-02-02 11:21:31.0"
414,407676,1,0,1,-1,5,24,11,16,0,"2020-02-02 11:29:31.0","2020-02-02 11:29:31.0"
415,1226523,2,1,1,2,16,34,21,30,0,"2020-02-02 11:36:02.0","2020-02-02 11:36:02.0"
416,727411,6,4,2,10,32,123,64,101,0,"2020-02-02 11:37:31.0","2020-02-02 11:37:31.0"
417,449431,3,1,2,1,20,71,18,46,0,"2020-02-02 11:42:31.0","2020-02-02 11:42:31.0"
418,53988,3,1,2,-2,7,35,7,22,0,"2020-02-02 12:07:32.0","2020-02-02 12:07:32.0"
419,258545,1,0,1,-1,3,22,5,12,0,"2020-02-02 12:07:32.0","2020-02-02 12:07:32.0"
420,720190,1,1,0,3,3,11,1,5,0,"2020-02-02 12:07:32.0","2020-02-02 12:07:32.0"
421,102582,1,0,1,-1,10,27,16,21,0,"2020-02-02 12:08:31.0","2020-02-02 12:08:31.0"
422,126603,1,0,1,-1,8,22,21,19,0,"2020-02-02 12:08:31.0","2020-02-02 12:08:31.0"
423,324738,1,1,0,3,4,19,6,6,0,"2020-02-02 12:08:31.0","2020-02-02 12:08:31.0"
424,599912,3,3,0,9,17,66,25,50,0,"2020-02-02 12:13:31.0","2020-02-02 12:13:31.0"
425,459309,1,1,0,3,6,5,9,3,0,"2020-02-02 12:14:01.0","2020-02-02 12:14:01.0"
426,1032188,11,6,5,12,55,183,59,131,0,"2020-02-02 12:16:01.0","2020-02-02 12:16:01.0"
427,53430,1,1,0,3,3,16,7,10,0,"2020-02-02 12:18:32.0","2020-02-02 12:18:32.0"
428,920569,1,1,0,3,6,17,6,12,0,"2020-02-02 12:21:01.0","2020-02-02 12:21:01.0"
429,453165,1,1,0,3,1,21,8,13,0,"2020-02-02 12:38:02.0","2020-02-02 12:38:02.0"
430,373185,1,1,0,3,4,20,13,16,0,"2020-02-02 12:43:01.0","2020-02-02 12:43:01.0"
431,900344,1,0,1,-1,1,7,2,2,0,"2020-02-02 12:44:02.0","2020-02-02 12:44:02.0"
432,1145351,1,0,1,-1,1,7,3,2,0,"2020-02-02 12:44:02.0","2020-02-02 12:44:02.0"
433,871404,1,0,1,-1,2,20,2,8,0,"2020-02-02 12:49:02.0","2020-02-02 12:49:02.0"
434,951492,1,0,1,-1,5,19,1,10,0,"2020-02-02 13:07:31.0","2020-02-02 13:07:31.0"
435,113939,2,0,2,-2,9,41,5,16,0,"2020-02-02 13:08:01.0","2020-02-02 13:08:01.0"
436,1224971,1,1,0,3,5,18,4,11,0,"2020-02-02 13:10:32.0","2020-02-02 13:10:32.0"
437,56058,1,1,0,3,6,32,16,26,0,"2020-02-02 13:18:31.0","2020-02-02 13:18:31.0"
438,440779,1,1,0,3,9,33,11,24,0,"2020-02-02 13:18:31.0","2020-02-02 13:18:31.0"
439,52361,1,1,0,3,5,18,9,14,0,"2020-02-02 13:23:31.0","2020-02-02 13:23:31.0"
440,825985,4,3,1,8,21,66,48,72,0,"2020-02-02 13:23:32.0","2020-02-02 13:23:32.0"
441,354358,1,0,1,-1,4,19,13,16,0,"2020-02-02 13:30:02.0","2020-02-02 13:30:02.0"
442,782895,1,1,0,3,2,11,6,13,0,"2020-02-02 13:30:02.0","2020-02-02 13:30:02.0"
443,1159502,1,0,1,-1,0,3,0,1,0,"2020-02-02 13:30:02.0","2020-02-02 13:30:02.0"
444,1274328,1,0,1,-1,1,10,3,6,0,"2020-02-02 13:30:02.0","2020-02-02 13:30:02.0"
445,116849,1,0,1,-1,7,34,3,21,0,"2020-02-02 13:37:31.0","2020-02-02 13:37:31.0"
446,242040,1,0,1,-1,12,23,5,17,0,"2020-02-02 13:41:31.0","2020-02-02 13:41:31.0"
447,955437,1,0,1,-1,4,23,8,14,0,"2020-02-02 13:42:31.0","2020-02-02 13:42:31.0"
448,686024,1,1,0,3,6,15,13,19,0,"2020-02-02 13:47:31.0","2020-02-02 13:47:31.0"
449,1000117,3,1,2,1,15,63,30,44,0,"2020-02-02 13:47:31.0","2020-02-02 13:47:31.0"
450,184128,1,0,1,-1,10,23,6,7,0,"2020-02-02 13:50:32.0","2020-02-02 13:50:32.0"
451,487811,1,0,1,-1,4,20,3,13,0,"2020-02-02 13:56:31.0","2020-02-02 13:56:31.0"
452,1026711,1,1,0,3,6,16,10,11,0,"2020-02-02 14:01:31.0","2020-02-02 14:01:31.0"
453,980313,1,0,1,-1,6,22,7,12,0,"2020-02-02 14:02:31.0","2020-02-02 14:02:31.0"
454,1144285,1,0,1,-1,0,10,0,0,0,"2020-02-02 14:02:31.0","2020-02-02 14:02:31.0"
455,1088572,5,3,2,7,18,83,67,85,0,"2020-02-02 14:06:01.0","2020-02-02 14:06:01.0"
456,600396,1,0,1,-1,8,22,14,21,0,"2020-02-02 14:10:31.0","2020-02-02 14:10:31.0"
457,370586,1,0,1,-1,1,5,0,1,0,"2020-02-02 14:12:32.0","2020-02-02 14:12:32.0"
458,513229,1,1,0,3,7,15,10,13,0,"2020-02-02 14:16:32.0","2020-02-02 14:16:32.0"
459,235892,2,0,2,-2,11,48,11,26,0,"2020-02-02 14:19:31.0","2020-02-02 14:19:31.0"
460,866542,1,0,1,-1,5,19,6,11,0,"2020-02-02 14:22:02.0","2020-02-02 14:22:02.0"
461,975923,1,0,1,-1,4,17,6,11,0,"2020-02-02 14:22:02.0","2020-02-02 14:22:02.0"
462,357464,1,0,1,-1,4,23,7,9,0,"2020-02-02 14:22:32.0","2020-02-02 14:22:32.0"
463,922017,1,0,1,-1,5,20,8,8,0,"2020-02-02 14:22:32.0","2020-02-02 14:22:32.0"
464,262372,1,1,0,3,11,30,5,14,0,"2020-02-02 14:24:01.0","2020-02-02 14:24:01.0"
465,800164,1,0,1,-1,2,16,7,12,0,"2020-02-02 14:24:01.0","2020-02-02 14:24:01.0"
466,1150232,1,0,1,-1,6,20,6,13,0,"2020-02-02 14:27:01.0","2020-02-02 14:27:01.0"
467,223758,3,2,1,5,17,69,31,44,0,"2020-02-02 14:28:31.0","2020-02-02 14:28:31.0"
468,276120,1,0,1,-1,2,24,7,8,0,"2020-02-02 14:31:31.0","2020-02-02 14:31:31.0"
469,414831,1,0,1,-1,3,29,7,16,0,"2020-02-02 14:34:32.0","2020-02-02 14:34:32.0"
470,440779,1,0,1,-1,14,39,16,24,0,"2020-02-02 14:36:01.0","2020-02-02 14:36:01.0"
471,295007,1,1,0,3,8,14,8,15,0,"2020-02-02 14:38:02.0","2020-02-02 14:38:02.0"
472,119842,15,6,9,8,59,300,97,168,0,"2020-02-02 14:47:03.0","2020-02-02 14:47:03.0"
473,677249,1,1,0,3,13,21,13,21,0,"2020-02-02 14:47:32.0","2020-02-02 14:47:32.0"
474,35505,2,2,0,6,6,28,26,34,0,"2020-02-02 14:56:32.0","2020-02-02 14:56:32.0"
475,214355,1,0,1,-1,1,18,8,13,0,"2020-02-02 14:56:33.0","2020-02-02 14:56:33.0"
476,53204,1,1,0,3,1,20,11,15,0,"2020-02-02 15:04:02.0","2020-02-02 15:04:02.0"
477,235283,3,2,1,5,16,40,24,39,0,"2020-02-02 15:07:01.0","2020-02-02 15:07:01.0"
478,82885,1,0,1,-1,2,21,5,11,0,"2020-02-02 15:08:32.0","2020-02-02 15:08:32.0"
479,337610,1,1,0,3,9,21,10,13,0,"2020-02-02 15:11:31.0","2020-02-02 15:11:31.0"
480,49990,1,1,0,3,2,20,11,17,0,"2020-02-02 15:15:01.0","2020-02-02 15:15:01.0"
481,1129541,3,1,2,1,9,56,7,23,0,"2020-02-02 15:15:01.0","2020-02-02 15:15:01.0"
482,373068,1,0,1,-1,4,28,9,15,0,"2020-02-02 15:15:31.0","2020-02-02 15:15:31.0"
483,161207,2,1,1,2,13,37,14,26,0,"2020-02-02 15:18:31.0","2020-02-02 15:18:31.0"
484,594164,1,1,0,3,6,16,2,8,0,"2020-02-02 15:24:01.0","2020-02-02 15:24:01.0"
485,32073,1,0,1,-1,4,18,5,8,0,"2020-02-02 15:24:02.0","2020-02-02 15:24:02.0"
486,314223,1,1,0,3,2,3,2,2,0,"2020-02-02 15:24:31.0","2020-02-02 15:24:31.0"
487,1257335,1,1,0,3,3,12,5,12,0,"2020-02-02 15:24:31.0","2020-02-02 15:24:31.0"
488,1209451,3,2,1,5,11,45,24,47,0,"2020-02-02 15:25:02.0","2020-02-02 15:25:02.0"
489,248221,1,1,0,3,9,18,5,10,0,"2020-02-02 15:31:32.0","2020-02-02 15:31:32.0"
490,453234,1,0,1,-1,5,16,12,17,0,"2020-02-02 15:35:02.0","2020-02-02 15:35:02.0"
491,988325,1,0,1,-1,6,23,4,8,0,"2020-02-02 15:35:02.0","2020-02-02 15:35:02.0"
492,745402,1,0,1,-1,5,20,2,10,0,"2020-02-02 15:37:02.0","2020-02-02 15:37:02.0"
493,1094064,1,1,0,3,6,22,9,19,0,"2020-02-02 15:38:01.0","2020-02-02 15:38:01.0"
494,650969,1,0,1,-1,4,22,7,14,0,"2020-02-02 15:38:31.0","2020-02-02 15:38:31.0"
495,254755,4,4,0,12,13,59,22,60,0,"2020-02-02 15:47:01.0","2020-02-02 15:47:01.0"
496,23463,1,0,1,-1,3,20,5,9,0,"2020-02-02 15:47:02.0","2020-02-02 15:47:02.0"
497,69365,1,0,1,-1,7,23,9,11,0,"2020-02-02 15:47:31.0","2020-02-02 15:47:31.0"
498,573482,1,1,0,3,1,17,4,12,0,"2020-02-02 15:47:32.0","2020-02-02 15:47:32.0"
499,1077935,2,1,1,2,13,36,10,21,0,"2020-02-02 15:47:32.0","2020-02-02 15:47:32.0"
